start_date,stock_id,Feature1,Feature2,Feature3
2015-05-28,2330,0.4413011,-0.134083,0.07800774
2015-05-29,2330,0.4261247,-0.1655257,0.08166106
2015-06-01,2330,0.4138548,-0.21401921,0.08692326
2015-06-02,2330,0.4000479,-0.25874418,0.08723061
2015-06-03,2330,0.3919468,-0.28786838,0.087199286
2015-06-04,2330,0.39584723,-0.29256338,0.098732665
2015-06-05,2330,0.41387904,-0.26934546,0.11757256
2015-06-08,2330,0.43201423,-0.23731148,0.12865181
2015-06-09,2330,0.44995144,-0.22079644,0.13304998
2015-06-10,2330,0.45877677,-0.21924073,0.1365966
2015-06-11,2330,0.46777835,-0.22302455,0.14198448
2015-06-12,2330,0.46499696,-0.23887631,0.1468784
2015-06-15,2330,0.45811382,-0.22569948,0.13812988
2015-06-16,2330,0.4647601,-0.20280716,0.14106975
2015-06-17,2330,0.46880808,-0.18350804,0.13246514
2015-06-18,2330,0.47336861,-0.16180456,0.13025607
2015-06-22,2330,0.4807569,-0.15352845,0.12914927
2015-06-23,2330,0.48027477,-0.15142125,0.12625258
2015-06-24,2330,0.4732129,-0.16212222,0.12581615
2015-06-25,2330,0.46260092,-0.16110557,0.1266471
2015-06-26,2330,0.44519484,-0.16760379,0.11683713
2015-06-29,2330,0.43863913,-0.16719815,0.111211464
2015-06-30,2330,0.44716597,-0.15139472,0.11857866
2015-07-01,2330,0.4446202,-0.15174228,0.11712526
2015-07-02,2330,0.43961382,-0.15578246,0.11698051
2015-07-03,2330,0.42944446,-0.17810482,0.1220568
2015-07-06,2330,0.4157295,-0.20514646,0.12447755
2015-07-07,2330,0.41295406,-0.22647166,0.12659545
2015-07-08,2330,0.4109973,-0.23710448,0.12649064
2015-07-09,2330,0.41504267,-0.21935138,0.12975536
2015-07-13,2330,0.42221913,-0.19622186,0.13480379
2015-07-14,2330,0.4212794,-0.17112663,0.12450029
2015-07-15,2330,0.42062667,-0.14678708,0.11837968
2015-07-16,2330,0.41596588,-0.14136446,0.11292648
2015-07-17,2330,0.40976754,-0.15073201,0.11681934
2015-07-20,2330,0.39118344,-0.19196615,0.121491626
2015-07-21,2330,0.37560222,-0.21925405,0.122578874
2015-07-22,2330,0.36387095,-0.24810517,0.1211538
2015-07-23,2330,0.36208436,-0.24607795,0.12600625
2015-07-24,2330,0.376908,-0.22014031,0.13913083
2015-07-27,2330,0.38779512,-0.1949135,0.13870867
2015-07-28,2330,0.4020261,-0.15087718,0.13990295
2015-07-29,2330,0.40638176,-0.122309916,0.14054897
2015-07-30,2330,0.39596283,-0.106226005,0.13451143
2015-07-31,2330,0.3786185,-0.10287506,0.13143368
2015-08-03,2330,0.3596312,-0.10451422,0.124708235
2015-08-04,2330,0.3511034,-0.08838083,0.12876023
2015-08-05,2330,0.3331743,-0.09311835,0.12722605
2015-08-06,2330,0.3172238,-0.10272803,0.13132314
2015-08-07,2330,0.2988157,-0.121218614,0.1334874
2015-08-10,2330,0.28074494,-0.13037688,0.13731906
2015-08-11,2330,0.2748281,-0.108651645,0.14214155
2015-08-12,2330,0.2642068,-0.11237589,0.14745384
2015-08-13,2330,0.25619057,-0.12137965,0.16114914
2015-08-14,2330,0.25298128,-0.13036057,0.1697779
2015-08-17,2330,0.23998746,-0.1644184,0.16862564
2015-08-18,2330,0.23216832,-0.23803133,0.17432404
2015-08-19,2330,0.22353524,-0.27499473,0.18294406
2015-08-20,2330,0.23004553,-0.28808638,0.20272227
2015-08-21,2330,0.24714741,-0.27926457,0.24495442
2015-08-24,2330,0.27503264,-0.25167155,0.24739747
2015-08-25,2330,0.3185672,-0.19273767,0.2595423
2015-08-26,2330,0.3251861,-0.16701853,0.24926645
2015-08-27,2330,0.33636102,-0.16786578,0.2578479
2015-08-28,2330,0.3461687,-0.16867343,0.25178176
2015-08-31,2330,0.35095605,-0.18305117,0.25158644
2015-09-01,2330,0.34570485,-0.21823895,0.2589996
2015-09-02,2330,0.3566863,-0.21492979,0.27260238
2015-09-03,2330,0.36476862,-0.22376129,0.29001427
2015-09-04,2330,0.37156323,-0.23604825,0.2971633
2015-09-07,2330,0.39120978,-0.23337126,0.31756085
2015-09-08,2330,0.41787657,-0.22248557,0.3354771
2015-09-09,2330,0.4370443,-0.20656598,0.33390018
2015-09-10,2330,0.43044612,-0.18540412,0.32587343
2015-09-11,2330,0.44445416,-0.14744917,0.33493674
2015-09-14,2330,0.4458188,-0.1224683,0.3237113
2015-09-15,2330,0.44980982,-0.11270688,0.31899834
2015-09-16,2330,0.4588945,-0.123423554,0.3216974
2015-09-17,2330,0.45658296,-0.14649576,0.32107696
2015-09-18,2330,0.45121634,-0.17855987,0.31378177
2015-09-21,2330,0.44667336,-0.20520234,0.31695527
2015-09-22,2330,0.44582364,-0.23093542,0.32505685
2015-09-23,2330,0.4534659,-0.24051583,0.3296687
2015-09-24,2330,0.47646335,-0.23593283,0.3346178
2015-09-25,2330,0.49339154,-0.22432253,0.3396073
2015-09-30,2330,0.50852203,-0.2086286,0.33260107
2015-10-01,2330,0.52193594,-0.20370707,0.31950718
2015-10-02,2330,0.52572966,-0.19580087,0.30399492
2015-10-05,2330,0.53287244,-0.18078786,0.28897232
2015-10-06,2330,0.5407232,-0.16974843,0.28378296
2015-10-07,2330,0.5469513,-0.15428251,0.27686504
2015-10-08,2330,0.54955256,-0.14007199,0.2699712
2015-10-12,2330,0.55219936,-0.1379152,0.2650103
2015-10-13,2330,0.55112815,-0.14757735,0.2618183
2015-10-14,2330,0.5528455,-0.14446521,0.2621944
2015-10-15,2330,0.5572014,-0.13015285,0.26150388
2015-10-16,2330,0.5527178,-0.11849178,0.25719392
2015-10-19,2330,0.55453485,-0.099759705,0.2539512
2015-10-20,2330,0.5581822,-0.08624441,0.24752308
2015-10-21,2330,0.558788,-0.08961818,0.24016087
2015-10-22,2330,0.5627113,-0.11317792,0.24320115
2015-10-23,2330,0.57048655,-0.12966421,0.24808384
2015-10-26,2330,0.5649243,-0.14278844,0.24556835
2015-10-27,2330,0.5608964,-0.16282049,0.23927315
2015-10-28,2330,0.56437683,-0.15232843,0.23576622
2015-10-29,2330,0.570907,-0.12867817,0.22373508
2015-10-30,2330,0.5802774,-0.10271557,0.2086697
2015-11-02,2330,0.588044,-0.06516086,0.19734357
2015-11-03,2330,0.59558594,-0.026601367,0.18999307
2015-11-04,2330,0.59113777,-0.019521661,0.17819948
2015-11-05,2330,0.56982684,-0.037870385,0.16339608
2015-11-06,2330,0.5614855,-0.06720737,0.17012788
2015-11-09,2330,0.55462295,-0.09697387,0.17712338
2015-11-10,2330,0.5414336,-0.12693653,0.18836938
2015-11-11,2330,0.5394933,-0.13063547,0.20281069
2015-11-12,2330,0.5463996,-0.12918523,0.22286032
2015-11-13,2330,0.5488992,-0.13336593,0.22742917
2015-11-16,2330,0.5601864,-0.11083356,0.23312886
2015-11-17,2330,0.5687799,-0.086765654,0.23593648
2015-11-18,2330,0.57050675,-0.087243296,0.23174272
2015-11-19,2330,0.5768411,-0.07673671,0.23668735
2015-11-20,2330,0.5703914,-0.07779207,0.2382658
2015-11-23,2330,0.5669451,-0.08243857,0.22973554
2015-11-24,2330,0.56537473,-0.094560675,0.22437705
2015-11-25,2330,0.56938857,-0.099028565,0.22400482
2015-11-26,2330,0.5681514,-0.09031223,0.22475822
2015-11-27,2330,0.56317884,-0.092078984,0.22755863
2015-11-30,2330,0.5651591,-0.077429555,0.22668864
2015-12-01,2330,0.5714699,-0.051761337,0.23192172
2015-12-02,2330,0.56621766,-0.035417743,0.229062
2015-12-03,2330,0.5646709,-0.043938465,0.22561131
2015-12-04,2330,0.56212986,-0.062810734,0.23066671
2015-12-07,2330,0.5602436,-0.06946779,0.23216338
2015-12-08,2330,0.54981256,-0.08201659,0.2370228
2015-12-09,2330,0.53980774,-0.09697997,0.2387906
2015-12-10,2330,0.53798795,-0.09409164,0.23859379
2015-12-11,2330,0.5411024,-0.08497951,0.23971927
2015-12-14,2330,0.54164195,-0.084051296,0.23328115
2015-12-15,2330,0.5452504,-0.0852184,0.23381878
2015-12-16,2330,0.55071384,-0.07462191,0.2314763
2015-12-17,2330,0.5367974,-0.08669309,0.22725897
2015-12-18,2330,0.52493036,-0.100620516,0.2225397
2015-12-21,2330,0.5238973,-0.085674584,0.21999243
2015-12-22,2330,0.5204767,-0.0648092,0.21853557
2015-12-23,2330,0.50854087,-0.039248563,0.21104531
2015-12-24,2330,0.50378907,-0.0032300726,0.20470653
2015-12-25,2330,0.49683776,0.018394403,0.19517657
2015-12-28,2330,0.47994378,0.026103653,0.19055398
2015-12-29,2330,0.46388805,0.01927162,0.19081977
2015-12-30,2330,0.4472195,-0.002317287,0.1925769
2015-12-31,2330,0.422058,-0.029760815,0.18730222
2016-01-04,2330,0.3945,-0.07808897,0.18743224
2016-01-05,2330,0.3791049,-0.1296398,0.19096507
2016-01-06,2330,0.3740357,-0.16871187,0.20359182
2016-01-07,2330,0.37333128,-0.18400279,0.21029432
2016-01-08,2330,0.3859029,-0.18195942,0.21831809
2016-01-11,2330,0.4005156,-0.17654958,0.23542769
2016-01-12,2330,0.4121646,-0.17355701,0.24120145
2016-01-13,2330,0.4288973,-0.16338038,0.24526063
2016-01-14,2330,0.43491518,-0.1637829,0.2439957
2016-01-15,2330,0.45135275,-0.16156495,0.24972947
2016-01-18,2330,0.450803,-0.17302865,0.24940377
2016-01-19,2330,0.45598724,-0.18273258,0.25585705
2016-01-20,2330,0.4630349,-0.1976397,0.26146773
2016-01-21,2330,0.4802324,-0.19785261,0.26756167
2016-01-22,2330,0.5002104,-0.19421002,0.2826538
2016-01-25,2330,0.5071721,-0.20022449,0.28694075
2016-01-26,2330,0.5149026,-0.20414987,0.28919187
2016-01-27,2330,0.53476,-0.1980381,0.3000813
2016-01-28,2330,0.55238736,-0.1982621,0.3068657
2016-01-29,2330,0.5726253,-0.20014176,0.30919558
2016-01-30,2330,0.5875913,-0.19139722,0.30344707
2016-02-01,2330,0.60004103,-0.18019101,0.29011106
2016-02-02,2330,0.60924625,-0.15637892,0.27725726
2016-02-03,2330,0.6193712,-0.14010128,0.2671916
2016-02-15,2330,0.6246835,-0.121910445,0.25649154
2016-02-16,2330,0.6384334,-0.10019509,0.25360358
2016-02-17,2330,0.64390093,-0.09678093,0.24671538
2016-02-18,2330,0.6475622,-0.10777482,0.24107476
2016-02-19,2330,0.63850236,-0.12409683,0.22984718
2016-02-22,2330,0.6264687,-0.13560209,0.23127268
2016-02-23,2330,0.6200743,-0.13197407,0.22660421
2016-02-24,2330,0.6211352,-0.120662875,0.22438811
2016-02-25,2330,0.6294511,-0.112004735,0.21714903
2016-02-26,2330,0.62869793,-0.11079431,0.21700712
2016-03-01,2330,0.6327346,-0.112529285,0.2142847
2016-03-02,2330,0.6285505,-0.11429442,0.21246384
2016-03-03,2330,0.6190584,-0.12701413,0.2062345
2016-03-04,2330,0.6098997,-0.14523768,0.20733659
2016-03-07,2330,0.6117267,-0.15422219,0.20810448
2016-03-08,2330,0.61620754,-0.1557208,0.2058046
2016-03-09,2330,0.6211793,-0.150543,0.20375152
2016-03-10,2330,0.6218533,-0.15006685,0.19976835
2016-03-11,2330,0.6238382,-0.14402434,0.1958101
2016-03-14,2330,0.62625164,-0.13094604,0.18854173
2016-03-15,2330,0.6296433,-0.12282658,0.17972542
2016-03-16,2330,0.63462216,-0.11015058,0.17570885
2016-03-17,2330,0.6380049,-0.110794105,0.16857745
2016-03-18,2330,0.63506687,-0.12417547,0.16071121
2016-03-21,2330,0.6319864,-0.12611088,0.15281977
2016-03-22,2330,0.6263156,-0.10989965,0.14152427
2016-03-23,2330,0.6229193,-0.09257696,0.13273765
2016-03-24,2330,0.6171231,-0.08210347,0.123415545
2016-03-25,2330,0.61670893,-0.07259906,0.1229976
2016-03-28,2330,0.6175058,-0.07480212,0.11773957
2016-03-29,2330,0.6120658,-0.10341839,0.11841397
2016-03-30,2330,0.6071598,-0.13511208,0.12241779
2016-03-31,2330,0.59510374,-0.15798667,0.121853784
2016-04-01,2330,0.5822823,-0.16628435,0.12155543
2016-04-06,2330,0.58240306,-0.15175793,0.12513508
2016-04-07,2330,0.5939336,-0.105428904,0.12786801
2016-04-08,2330,0.6012656,-0.07542651,0.121071056
2016-04-11,2330,0.5964891,-0.06427588,0.10617767
2016-04-12,2330,0.5937353,-0.06314308,0.103237584
2016-04-13,2330,0.5866711,-0.07913064,0.09864573
2016-04-14,2330,0.5670414,-0.10551014,0.09746303
2016-04-15,2330,0.54663366,-0.1155803,0.09660871
2016-04-18,2330,0.53576857,-0.102016576,0.09697746
2016-04-19,2330,0.5248528,-0.07778755,0.08069821
2016-04-20,2330,0.51661825,-0.053636022,0.06770177
2016-04-21,2330,0.51681,-0.032948963,0.06630869
2016-04-22,2330,0.5054395,-0.03667327,0.064664945
2016-04-25,2330,0.4893923,-0.05226157,0.06708957
2016-04-26,2330,0.46167588,-0.0945481,0.058501318
2016-04-27,2330,0.42327854,-0.15248576,0.042568162
2016-04-28,2330,0.40128845,-0.18807074,0.03734353
2016-04-29,2330,0.3964921,-0.18899459,0.053448796
2016-05-03,2330,0.40705106,-0.16567332,0.07954958
2016-05-04,2330,0.41565645,-0.15236634,0.09608345
2016-05-05,2330,0.4186162,-0.14897403,0.10806379
2016-05-06,2330,0.41682485,-0.1648567,0.11411111
2016-05-09,2330,0.40754047,-0.19824931,0.11426456
2016-05-10,2330,0.40049288,-0.24396032,0.12378831
2016-05-11,2330,0.40145877,-0.2701099,0.1293098
2016-05-12,2330,0.40851012,-0.291923,0.1439813
2016-05-13,2330,0.41998535,-0.30353826,0.1595593
2016-05-16,2330,0.44347373,-0.30054563,0.1728663
2016-05-17,2330,0.46490166,-0.29548496,0.18007319
2016-05-18,2330,0.47882834,-0.28518057,0.18138732
2016-05-19,2330,0.49571416,-0.28258884,0.18433787
2016-05-20,2330,0.5121858,-0.27032182,0.18817322
2016-05-23,2330,0.5267829,-0.26086462,0.18577515
2016-05-24,2330,0.52906966,-0.2626735,0.18023695
2016-05-25,2330,0.54196215,-0.25232038,0.1853457
2016-05-26,2330,0.54631853,-0.25659755,0.17928614
2016-05-27,2330,0.55659944,-0.25850618,0.1769114
2016-05-30,2330,0.5636354,-0.26289463,0.17018564
2016-05-31,2330,0.5708289,-0.26537973,0.16347091
2016-06-01,2330,0.58051884,-0.25504005,0.1621354
2016-06-02,2330,0.58840513,-0.23986202,0.15747388
2016-06-03,2330,0.5975168,-0.22072315,0.15166663
2016-06-04,2330,0.60462826,-0.21371037,0.14440574
2016-06-06,2330,0.6106602,-0.21487516,0.13000835
2016-06-07,2330,0.62041754,-0.21543059,0.12465866
2016-06-08,2330,0.6216858,-0.21417937,0.119343296
2016-06-13,2330,0.60831547,-0.20474118,0.1039605
2016-06-14,2330,0.6028786,-0.16823408,0.09604557
2016-06-15,2330,0.59265745,-0.1382908,0.08184014
2016-06-16,2330,0.58453155,-0.119533814,0.06926535
2016-06-17,2330,0.58094215,-0.11935883,0.06359719
2016-06-20,2330,0.5691227,-0.15781274,0.07003935
2016-06-21,2330,0.5553332,-0.20803863,0.07561989
2016-06-22,2330,0.5353838,-0.2558538,0.07847898
2016-06-23,2330,0.51376534,-0.2860093,0.08092247
2016-06-24,2330,0.507374,-0.29764438,0.08690183
2016-06-27,2330,0.5232058,-0.29518002,0.096745
2016-06-28,2330,0.5492568,-0.28453302,0.10281263
2016-06-29,2330,0.56705976,-0.2707932,0.097362354
2016-06-30,2330,0.5816331,-0.25980878,0.094734
2016-07-01,2330,0.58881366,-0.2590796,0.09701
2016-07-04,2330,0.5862503,-0.2582695,0.09741472
2016-07-05,2330,0.5880084,-0.2532148,0.09534563
2016-07-06,2330,0.5970727,-0.23502937,0.092940584
2016-07-07,2330,0.6160363,-0.2136983,0.089750364
2016-07-11,2330,0.6253,-0.20303455,0.082665935
2016-07-12,2330,0.6257162,-0.20798674,0.07197045
2016-07-13,2330,0.6249782,-0.22142062,0.07419847
2016-07-14,2330,0.6314393,-0.22981057,0.083496824
2016-07-15,2330,0.6398629,-0.23838669,0.08785044
2016-07-18,2330,0.6429766,-0.23538548,0.08288632
2016-07-19,2330,0.6519724,-0.23216271,0.08107872
2016-07-20,2330,0.6583467,-0.2234501,0.07959868
2016-07-21,2330,0.666556,-0.19652247,0.077069536
2016-07-22,2330,0.6733091,-0.17444599,0.072866306
2016-07-25,2330,0.6806177,-0.15993524,0.07954173
2016-07-26,2330,0.6815678,-0.15604323,0.075298324
2016-07-27,2330,0.67820364,-0.161708,0.06968792
2016-07-28,2330,0.6660179,-0.18492097,0.06686331
2016-07-29,2330,0.6547779,-0.19681996,0.06606741
2016-08-01,2330,0.65663433,-0.18705231,0.069721684
2016-08-02,2330,0.6506302,-0.18920913,0.07024409
2016-08-03,2330,0.64711136,-0.17491195,0.06549619
2016-08-04,2330,0.65315306,-0.15446675,0.065599814
2016-08-05,2330,0.6491914,-0.14403781,0.05937396
2016-08-08,2330,0.64015675,-0.13805243,0.0537643
2016-08-09,2330,0.63208586,-0.12828138,0.046718314
2016-08-10,2330,0.61972326,-0.12651095,0.04325594
2016-08-11,2330,0.60467386,-0.13187942,0.037557974
2016-08-12,2330,0.5985774,-0.14019778,0.040129676
2016-08-15,2330,0.5862007,-0.16539907,0.039264247
2016-08-16,2330,0.571797,-0.18510267,0.044264093
2016-08-17,2330,0.56494,-0.1898731,0.05011721
2016-08-18,2330,0.5573824,-0.20350763,0.055751547
2016-08-19,2330,0.54997945,-0.2034258,0.053868905
2016-08-22,2330,0.55207634,-0.19265342,0.05586596
2016-08-23,2330,0.55448145,-0.18761572,0.056552663
2016-08-24,2330,0.55691946,-0.19295865,0.057962522
2016-08-25,2330,0.56235814,-0.21434355,0.06319584
2016-08-26,2330,0.5617138,-0.24445081,0.06990017
2016-08-29,2330,0.55738956,-0.26055816,0.07100071
2016-08-30,2330,0.5608884,-0.2575791,0.070120975
2016-08-31,2330,0.56387246,-0.2386046,0.06645821
2016-09-01,2330,0.56665754,-0.20857802,0.06027682
2016-09-02,2330,0.5766164,-0.16352949,0.052906737
2016-09-05,2330,0.5848635,-0.15193307,0.05470805
2016-09-06,2330,0.5906273,-0.16610092,0.055947676
2016-09-07,2330,0.5866853,-0.19901076,0.062055692
2016-09-08,2330,0.5727278,-0.25407788,0.068622485
2016-09-09,2330,0.56326705,-0.29878354,0.07946487
2016-09-10,2330,0.5648573,-0.30217844,0.084949955
2016-09-12,2330,0.5787285,-0.28948095,0.09252836
2016-09-13,2330,0.59486604,-0.2598068,0.0913728
2016-09-14,2330,0.6162828,-0.22103819,0.09179358
2016-09-19,2330,0.6396056,-0.18989992,0.09355147
2016-09-20,2330,0.6402346,-0.18768969,0.084671184
2016-09-21,2330,0.637666,-0.19128916,0.07981102
2016-09-22,2330,0.6343137,-0.19835937,0.08074482
2016-09-23,2330,0.622187,-0.2083098,0.07616533
2016-09-26,2330,0.61370933,-0.22035816,0.0709237
2016-09-29,2330,0.6167468,-0.21845657,0.0700009
2016-09-30,2330,0.6174186,-0.2164779,0.067089185
2016-10-03,2330,0.6213739,-0.20232931,0.069082156
2016-10-04,2330,0.6199045,-0.19672471,0.0687504
2016-10-05,2330,0.61666787,-0.20127037,0.06841631
2016-10-06,2330,0.61588407,-0.20511028,0.068056926
2016-10-07,2330,0.61303616,-0.20680207,0.0631922
2016-10-11,2330,0.6102805,-0.21351698,0.062322453
2016-10-12,2330,0.6084292,-0.22274941,0.06302081
2016-10-13,2330,0.6055355,-0.22420788,0.06384288
2016-10-14,2330,0.60344136,-0.21665251,0.061680034
2016-10-17,2330,0.6032274,-0.20812324,0.059303567
2016-10-18,2330,0.60282326,-0.19728026,0.055717662
2016-10-19,2330,0.6022415,-0.18686149,0.051277444
2016-10-20,2330,0.59359455,-0.17855236,0.041335925
2016-10-21,2330,0.5889045,-0.16614729,0.034064904
2016-10-24,2330,0.5848086,-0.15443757,0.026774064
2016-10-25,2330,0.5764952,-0.16666383,0.021919653
2016-10-26,2330,0.56286496,-0.18984926,0.013279989
2016-10-27,2330,0.5538714,-0.19068357,0.009433165
2016-10-28,2330,0.54682946,-0.20098653,0.009414241
2016-10-31,2330,0.5337597,-0.20444107,-0.0033594817
2016-11-01,2330,0.52697927,-0.19856095,-0.0038312227
2016-11-02,2330,0.5196198,-0.19443038,-0.013953552
2016-11-03,2330,0.51535034,-0.18253729,-0.012410298
2016-11-04,2330,0.5157115,-0.1757515,-0.011980146
2016-11-07,2330,0.5089301,-0.18330312,-0.009037003
2016-11-08,2330,0.48878303,-0.21133757,-0.017684564
2016-11-09,2330,0.4711329,-0.24451253,-0.015141204
2016-11-10,2330,0.46810654,-0.2711746,-0.004152909
2016-11-11,2330,0.46220145,-0.2867121,0.002099201
2016-11-14,2330,0.47143513,-0.2830035,0.013623163
2016-11-15,2330,0.48245433,-0.2788233,0.02678965
2016-11-16,2330,0.49193075,-0.26413476,0.03802745
2016-11-17,2330,0.5035331,-0.24717975,0.046718523
2016-11-18,2330,0.5084784,-0.2360791,0.051156178
2016-11-21,2330,0.51103306,-0.21182773,0.05334036
2016-11-22,2330,0.51226413,-0.18888712,0.054886088
2016-11-23,2330,0.50753456,-0.18291408,0.04909976
2016-11-24,2330,0.49624625,-0.18760452,0.050015047
2016-11-25,2330,0.49684653,-0.20259342,0.057187364
2016-11-28,2330,0.49010268,-0.23036984,0.06900187
2016-11-29,2330,0.4839717,-0.25710627,0.07712148
2016-11-30,2330,0.48290518,-0.27529812,0.08862771
2016-12-01,2330,0.48731104,-0.29119366,0.10038458
2016-12-02,2330,0.4883152,-0.29182768,0.10429476
2016-12-05,2330,0.5062168,-0.26369762,0.116018906
2016-12-06,2330,0.5160603,-0.2307882,0.11388962
2016-12-07,2330,0.5221062,-0.20094189,0.108853
2016-12-08,2330,0.52534044,-0.16633663,0.100949004
2016-12-09,2330,0.5196508,-0.14409697,0.092246965
2016-12-12,2330,0.5101526,-0.13277966,0.08220576
2016-12-13,2330,0.50127393,-0.13082287,0.07812478
2016-12-14,2330,0.4878756,-0.14366809,0.07889788
2016-12-15,2330,0.46832484,-0.1714493,0.08589117
2016-12-16,2330,0.45085612,-0.19849679,0.087743774
2016-12-19,2330,0.4424717,-0.21996805,0.09682648
2016-12-20,2330,0.43822268,-0.24289429,0.10497646
2016-12-21,2330,0.4361732,-0.25828817,0.10691665
2016-12-22,2330,0.44274876,-0.2603643,0.115331545
2016-12-23,2330,0.4502503,-0.25618565,0.12420063
2016-12-26,2330,0.45600474,-0.24944961,0.13318326
2016-12-27,2330,0.46269837,-0.24023744,0.13888218
2016-12-28,2330,0.46526137,-0.22926632,0.13808595
2016-12-29,2330,0.4685685,-0.22462931,0.13651763
2016-12-30,2330,0.4712198,-0.20799613,0.13415481
2017-01-03,2330,0.47411975,-0.18733397,0.13241188
2017-01-04,2330,0.47152767,-0.18309522,0.12742944
2017-01-05,2330,0.46874067,-0.17610022,0.12580232
2017-01-06,2330,0.464724,-0.17601648,0.124698505
2017-01-09,2330,0.4618425,-0.1805093,0.12510572
2017-01-10,2330,0.4586485,-0.20258114,0.12714405
2017-01-11,2330,0.45900625,-0.22779119,0.12997673
2017-01-12,2330,0.46281722,-0.24157465,0.13686599
2017-01-13,2330,0.46215132,-0.2568431,0.14198108
2017-01-16,2330,0.4679916,-0.25736248,0.1504312
2017-01-17,2330,0.48195794,-0.24327514,0.15655293
2017-01-18,2330,0.4926441,-0.22424138,0.1523086
2017-01-19,2330,0.5019888,-0.20436421,0.1494203
2017-01-20,2330,0.51041794,-0.19254625,0.14625095
2017-01-23,2330,0.51899195,-0.18843785,0.14526136
2017-01-24,2330,0.5162007,-0.19899136,0.13982226
2017-02-02,2330,0.5151338,-0.2146267,0.14099525
2017-02-03,2330,0.51663595,-0.23060417,0.1423379
2017-02-06,2330,0.51914454,-0.23664495,0.1459039
2017-02-07,2330,0.52293587,-0.2395429,0.14810364
2017-02-08,2330,0.530338,-0.23870856,0.14954995
2017-02-09,2330,0.54330516,-0.23146701,0.14659272
2017-02-10,2330,0.5548663,-0.21374619,0.1402417
2017-02-13,2330,0.5640234,-0.19695419,0.13538833
2017-02-14,2330,0.5675117,-0.19143334,0.1261843
2017-02-15,2330,0.5674201,-0.17513388,0.11363445
2017-02-16,2330,0.5669435,-0.16152254,0.10952102
2017-02-17,2330,0.56014496,-0.14907295,0.09487902
2017-02-18,2330,0.5558457,-0.13797763,0.08814256
2017-02-20,2330,0.54838336,-0.14020836,0.07864298
2017-02-21,2330,0.5361593,-0.15811393,0.07601507
2017-02-22,2330,0.5264169,-0.17524359,0.06904189
2017-02-23,2330,0.5190193,-0.18446195,0.07092793
2017-02-24,2330,0.5078913,-0.20846185,0.07041718
2017-03-01,2330,0.4952723,-0.22459903,0.069049194
2017-03-02,2330,0.49942008,-0.22722197,0.07377832
2017-03-03,2330,0.5011664,-0.2404128,0.07480599
2017-03-06,2330,0.50602627,-0.25248578,0.08618803
2017-03-07,2330,0.5126418,-0.2582373,0.09080358
2017-03-08,2330,0.517177,-0.27487612,0.095821515
2017-03-09,2330,0.51646703,-0.28737044,0.100935355
2017-03-10,2330,0.5246184,-0.28193134,0.110412374
2017-03-13,2330,0.5385361,-0.26194942,0.1167597
2017-03-14,2330,0.543644,-0.24881291,0.11855124
2017-03-15,2330,0.55506694,-0.22924739,0.1201763
2017-03-16,2330,0.5658798,-0.20083573,0.12268241
2017-03-17,2330,0.5678257,-0.18627992,0.11598711
2017-03-20,2330,0.5677333,-0.16794577,0.112851396
2017-03-21,2330,0.5695392,-0.16131827,0.11309941
2017-03-22,2330,0.5641465,-0.16211772,0.10941549
2017-03-23,2330,0.563979,-0.15836325,0.110662386
2017-03-24,2330,0.5602324,-0.15830389,0.10746671
2017-03-27,2330,0.5583045,-0.16120738,0.113354996
2017-03-28,2330,0.5546272,-0.16207406,0.11103921
2017-03-29,2330,0.5516242,-0.1652247,0.11440365
2017-03-30,2330,0.5475493,-0.1627244,0.11308353
2017-03-31,2330,0.5451609,-0.14999965,0.11431615
2017-04-05,2330,0.5423387,-0.13931334,0.10988082
2017-04-06,2330,0.5315665,-0.13096723,0.10636683
2017-04-07,2330,0.52592134,-0.12457382,0.100339934
2017-04-10,2330,0.52024037,-0.13297814,0.096216425
2017-04-11,2330,0.51435995,-0.14957076,0.096545294
2017-04-12,2330,0.5069252,-0.17475227,0.09827073
2017-04-13,2330,0.49779442,-0.20155114,0.10029076
2017-04-14,2330,0.48786327,-0.22724009,0.106242344
2017-04-17,2330,0.4888824,-0.24751323,0.11329739
2017-04-18,2330,0.49666306,-0.25721002,0.12263991
2017-04-19,2330,0.5064093,-0.26715156,0.12663476
2017-04-20,2330,0.5215921,-0.2645914,0.13096981
2017-04-21,2330,0.5357536,-0.2534234,0.13491507
2017-04-24,2330,0.543614,-0.2601337,0.14526649
2017-04-25,2330,0.55442774,-0.25935107,0.15673389
2017-04-26,2330,0.5653997,-0.25990257,0.16547187
2017-04-27,2330,0.5805554,-0.26015452,0.17104103
2017-04-28,2330,0.5951538,-0.2537523,0.17314757
2017-05-02,2330,0.6054556,-0.24599695,0.17227532
2017-05-03,2330,0.6149094,-0.22839749,0.16886191
2017-05-04,2330,0.6228143,-0.20653266,0.16620587
2017-05-05,2330,0.6358062,-0.17357275,0.16251953
2017-05-08,2330,0.6485858,-0.13866639,0.15834929
2017-05-09,2330,0.64887524,-0.12938175,0.14736293
2017-05-10,2330,0.6472736,-0.12486955,0.14021976
2017-05-11,2330,0.6417341,-0.12909395,0.1373731
2017-05-12,2330,0.6316299,-0.14463013,0.13706748
2017-05-15,2330,0.62554705,-0.15806735,0.13658656
2017-05-16,2330,0.61859274,-0.15595636,0.13411207
2017-05-17,2330,0.6164318,-0.15474188,0.13653375
